time,outdoor_temp,indoor_temp,heating_temp,heating_on
672,-0.10750469473988922,22.19779814808884,24.566922522597125,0
673,-0.09310403019916613,22.19313317142403,24.55505357584126,0
674,-0.0787872666053051,22.18840753848287,24.54322034565447,0
675,-0.06455467652884561,22.18362241408396,24.531422355996614,0
676,-0.050406530937788574,22.178778940397457,24.51965913891862,0
677,-0.036343099192432504,22.17387823736532,24.507930234410853,0
678,-0.022364649040244267,22.168921403113778,24.496235190254367,0
679,-0.008471446610766264,22.163909514358203,24.484573561874885,0
680,0.005336243589455059,22.158843626800476,24.472944912199512,0
681,0.01905815868189986,22.15372477551904,24.46134881151611,0
682,0.03269403742108601,22.148553975351746,24.44978483733529,0
683,0.04624362019953754,22.143332221271603,24.43825257425497,0
684,0.059706649052729155,22.138060488755624,24.426751613827474,0
685,0.07308286766399874,22.132739734146845,24.41528155442907,0
686,0.08637202136942523,22.127370895009662,24.403842001131974,0
687,0.09957385716267719,22.121954890478598,24.392432565578705,0
688,0.11268812369983205,22.116492621600656,24.381052865858816,0
689,0.12571457130415808,22.110984971671325,24.36970252638788,0
690,0.13865295197087057,22.1054328065644,24.35838117778876,0
691,0.1515030193718525,22.099836975055705,24.347088456775097,0
692,0.16426452886034326,22.094198309140847,24.335824006036926,0
693,0.1769372374755953,22.088517624347098,24.324587474128478,0
694,0.18952090394750698,22.082795720039538,24.313378515358032,0
695,0.20201528870120633,22.077033379721527,24.30219678967985,0
696,0.21442015386161817,22.07123137132964,24.2910419625881,0
697,0.2267352632579902,22.065390447523175,24.279913705012774,0
698,0.23896038242839168,22.059511345968282,24.26881169321755,0
699,0.25109527862417647,22.0535947896169,24.257735608699548,0
700,0.2631397208144124,22.047641486980503,24.246685138090953,0
701,0.2750934796902822,22.041652132398827,24.235659973062493,0
702,0.286956327669448,22.03562740630362,24.224659810228697,0
703,0.2987280389003839,22.029567975477548,24.21368435105494,0
704,0.31040838926667647,22.023474493308285,24.20273330176621,0
705,0.32199715639129245,22.017347600037983,24.191806373257567,0
706,0.3334941196408092,22.011187923008073,24.18090328100632,0
707,0.34489906012962024,22.0049960768996,24.170023744985787,0
708,0.356211760724098,21.998772663969103,24.159167489580703,0
709,0.3674320060467293,21.99251827428015,24.148334243504202,0
710,0.3785595824802197,21.986233485930615,24.137523739716332,0
711,0.38959427817155046,21.97991886527575,24.12673571534413,0
712,0.4005358830360226,21.973574967147158,24.115969911603145,0
713,0.4113841887612528,21.96720233506772,24.105226073720466,0
714,0.4221389888111382,21.960801501462573,24.094503950859178,0
715,0.43280007842978563,21.954372987866183,24.083803296044213,0
716,0.4433672546454188,21.947917305125618,24.07312386608962,0
717,0.45384031627423305,21.941434953600073,24.062465421527172,0
718,0.46421906392423296,21.93492642335671,24.05182772653632,0
719,0.4745032999990242,21.928392194362907,24.041210548875455,0
720,0.4846928287015748,21.921832736674933,24.030613659814453,0
721,0.4947874560379466,21.915248510623197,24.020036834068495,0
722,0.504786989820988,21.90863996699404,24.009479849733122,0
723,0.5146912396739873,21.90200754720821,23.998942488220496,0
724,0.5245000170343044,21.895351683496024,23.988424534196874,0
725,0.5342131351569588,21.888672799069333,23.977925775521236,0
726,0.5438304091181827,21.8819713082903,23.96744600318508,0
727,0.5533516558189397,21.87524761683709,23.95698501125334,0
728,0.5627766939884218,21.86850212186648,23.946542596806406,0
729,0.5721053441874844,21.861735212173514,23.93611855988324,0
730,0.581337428812077,21.854947268348187,23.925712703425564,0
731,0.5904727720966152,21.848138662929276,23.91532483322308,0
732,0.5995112001173304,21.841309760555315,23.90495475785974,0
733,0.6084525407955832,21.834460918112804,23.894602288661005,0
734,0.6172966239011348,21.82759248488169,23.88426723964211,0
735,0.6260432810553915,21.820704802678183,23.87394942745729,0
736,0.6346923457346092,21.81379820599492,23.863648671349978,0
737,0.6432436532730641,21.806873022138582,23.85336479310392,0
738,0.6516970408661864,21.799929571364956,23.843097616995227,0
739,0.6600523475736626,21.79296816701153,23.832846969745308,0
740,0.6683094143224961,21.785989115627647,23.82261268047472,0
741,0.6764680839100388,21.77899271710226,23.81239458065786,0
742,0.6845282010069811,21.771979264789344,23.802192504078516,0
743,0.6924896121603128,21.764949045631017,23.79200628678628,0
744,0.7003521657962422,21.757902340278367,23.78183576705374,0
745,0.7081157122230808,21.75083942321009,23.77168078533452,0
746,0.7157801036340965,21.743760562848934,23.761541184222093,0
747,0.7233451941103235,21.736666021676015,23.751416808409363,0
748,0.7308108396233441,21.729556056343018,23.741307504649033,0
749,0.7381768980380308,21.72243091778235,23.7312131217147,0
750,0.7454432291152484,21.715290851315274,23.7211335103627,0
751,0.7526096945145264,21.708136096758043,23.711068523294678,0
752,0.7596761577966946,21.7009668885261,23.701018015120834,0
753,0.7666424844264794,21.693783455736366,23.69098184232391,0
754,0.7735085417750618,21.68658602230764,23.68095986322383,0
755,0.7802741991226076,21.67937480705917,23.670951937943006,0
756,0.7869393276607539,21.6721500238074,23.660957928372326,0
757,0.7935038004950599,21.664911881460974,23.65097769813777,0
758,0.7999674926474265,21.657660584113955,23.64101111256765,0
759,0.8063302810584716,21.650396331137376,23.6310580386605,0
760,0.8125920445898753,21.64311931726908,23.621118345053542,0
761,0.8187526640266869,21.635829732701936,23.611191901991784,0
762,0.8248120220795929,21.628527763170435,23.601278581297677,0
763,0.8307700033871495,21.62121359003569,23.59137825634137,0
764,0.8366264945179802,21.61388739036888,23.581490802011505,0
765,0.8423813839729375,21.60654933703318,23.571616094686615,0
766,0.8480345621872214,21.599199598764176,23.561754012207004,0
767,0.853585921532467,21.591838340248817,23.551904433847213,0
768,0.8590353563187936,21.58446572220291,23.54206724028899,0
769,0.8643827627968195,21.577081901447215,23.532242313594782,0
770,0.8696280391596334,21.569687030982134,23.52242953718172,0
771,0.8747710855447339,21.562281260061038,23.512628795796115,0
772,0.8798118040359304,21.55486473426225,23.502839975488445,0
773,0.8847500986652115,21.54743759555971,23.4930629635888,0
774,0.8895858754145625,21.539999982392366,23.483297648682818,0
775,0.8943190422177674,21.532552029732273,23.473543920588064,0
776,0.8989495089621515,21.52509386915145,23.46380167033088,0
777,0.9034771874903038,21.517625628887544,23.454070790123666,0
778,0.9079019916017508,21.51014743390825,23.44435117334259,0
779,0.9122238370545999,21.5026594059746,23.43464271450575,0
780,0.9164426415671443,21.49516166370305,23.424945309251736,0
781,0.920558324819428,21.487654322626476,23.41525885431861,0
782,0.9245708084547726,21.48013749525403,23.405583247523285,0
783,0.9284800160812754,21.47261129112992,23.395918387741318,0
784,0.9322858732732575,21.46507581689109,23.386264174887067,0
785,0.9359883075726838,21.4575311763239,23.376620509894252,0
786,0.9395872484905423,21.449977470419714,23.36698729469688,0
787,0.9430826275081863,21.442414797429503,23.35736443221054,0
788,0.9464743780786371,21.434843252917467,23.347751826314077,0
